stock
stock;;;;;;;;;;
id;name;description;category;price;in_stock;rating;review_count;sku;manufacturer;country
109;Светильник Econex SkyX 120 D90 5000K G2 AN;"Светильник Econex SkyX 120 D90 5000K G2 AN
  Световой поток: 18200
  Мощность: 114Вт
  Срок: 21 дней";Серия SkyX G2;24232;Срок производства не более 10-14 дней;;;1412061;Эконекс;РФ
110;Светильник Econex SkyX 120 A 5000K G2;"Светильник Econex SkyX 120 A 5000K G2
  Световой поток: 18200
  Мощность: 114Вт
  Срок: 21 дней";Серия SkyX G2;25900;Срок производства не более 10-14 дней;;;1412063;Эконекс;РФ
111;Светильник Econex SkyX 120 D60 5000K G2 AN;"Светильник Econex SkyX 120 D60 5000K G2 AN
  Световой поток: 18200
  Мощность: 114Вт
  Срок: 21 дней";Серия SkyX G2;24232;Срок производства не более 10-14 дней;;;1412065;Эконекс;РФ
112;Светильник Econex SkyX 120 D23 5000K G2 AN;"Светильник Econex SkyX 120 D23 5000K G2 AN
  Световой поток: 15600
  Мощность: 114Вт
  Срок: 21 дней";Серия SkyX G2;30228;Срок производства не более 10-14 дней;;;1412066;Эконекс;РФ
113;Светильник Econex SkyX 120 D25 5000K G2 AN;"Светильник Econex SkyX 120 D25 5000K G2 AN
  Световой поток: 16300
  Мощность: 114Вт
  Срок: 21 дней";Серия SkyX G2;24607;Срок производства не более 10-14 дней;;;1412069;Эконекс;РФ
114;Светильник Econex SkyX 120 A 5000K G2 AN;"Светильник Econex SkyX 120 A 5000K G2 AN
  Световой поток: 18200
  Мощность: 114Вт
  Срок: 21 дней";Серия SkyX G2;26802;Срок производства не более 10-14 дней;;;1412073;Эконекс;РФ
115;Светильник Econex SkyX 240 D90 5000K G2;"Светильник Econex SkyX 240 D90 5000K G2
  Световой поток: 36400
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;39652;Срок производства не более 10-14 дней;;;1424051;Эконекс;РФ
116;Светильник Econex SkyX 240 D60 5000K G2;"Светильник Econex SkyX 240 D60 5000K G2
  Световой поток: 36400
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;39652;Срок производства не более 10-14 дней;;;1424055;Эконекс;РФ
117;Светильник Econex SkyX 240 D23 5000K G2;"Светильник Econex SkyX 240 D23 5000K G2
  Световой поток: 31200
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;49943;Срок производства не более 10-14 дней;;;1424056;Эконекс;РФ
118;Светильник Econex SkyX 240 D25 5000K G2;"Светильник Econex SkyX 240 D25 5000K G2
  Световой поток: 32500
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;40549;Срок производства не более 10-14 дней;;;1424059;Эконекс;РФ
119;Светильник Econex SkyX 240 D90 5000K G2 AN;"Светильник Econex SkyX 240 D90 5000K G2 AN
  Световой поток: 36400
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;42362;Срок производства не более 10-14 дней;;;1424061;Эконекс;РФ
120;Светильник Econex SkyX 240 A 5000K G2;"Светильник Econex SkyX 240 A 5000K G2
  Световой поток: 36400
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;44752;Срок производства не более 10-14 дней;;;1424063;Эконекс;РФ
121;Светильник Econex SkyX 240 D60 5000K G2 AN;"Светильник Econex SkyX 240 D60 5000K G2 AN
  Световой поток: 36400
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;42362;Срок производства не более 10-14 дней;;;1424065;Эконекс;РФ
122;Светильник Econex SkyX 240 D23 5000K G2 AN;"Светильник Econex SkyX 240 D23 5000K G2 AN
  Световой поток: 31200
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;53283;Срок производства не более 10-14 дней;;;1424066;Эконекс;РФ
123;Светильник Econex SkyX 240 D25 5000K G2 AN;"Светильник Econex SkyX 240 D25 5000K G2 AN
  Световой поток: 32500
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;43151;Срок производства не более 10-14 дней;;;1424069;Эконекс;РФ
124;Светильник Econex SkyX 240 A 5000K G2 AN;"Светильник Econex SkyX 240 A 5000K G2 AN
  Световой поток: 36400
  Мощность: 228Вт
  Срок: 21 дней";Серия SkyX G2;47152;Срок производства не более 10-14 дней;;;1424073;Эконекс;РФ
125;Светильник Econex SkyX 360 D90 5000K G2;"Светильник Econex SkyX 360 D90 5000K G2
  Световой поток: 54600
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;60407;Срок производства не более 10-14 дней;;;1436051;Эконекс;РФ
126;Светильник Econex SkyX 360 D60 5000K G2;"Светильник Econex SkyX 360 D60 5000K G2
  Световой поток: 54600
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;60407;Срок производства не более 10-14 дней;;;1436055;Эконекс;РФ
127;Светильник Econex SkyX 360 D23 5000K G2;"Светильник Econex SkyX 360 D23 5000K G2
  Световой поток: 46800
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;76100;Срок производства не более 10-14 дней;;;1436056;Эконекс;РФ
128;Светильник Econex SkyX 360 D25 5000K G2;"Светильник Econex SkyX 360 D25 5000K G2
  Световой поток: 48800
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;62454;Срок производства не более 10-14 дней;;;1436059;Эконекс;РФ
129;Светильник Econex SkyX 360 D90 5000K G2 AN;"Светильник Econex SkyX 360 D90 5000K G2 AN
  Световой поток: 54600
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;64837;Срок производства не более 10-14 дней;;;1436061;Эконекс;РФ
130;Светильник Econex SkyX 360 A 5000K G2;"Светильник Econex SkyX 360 A 5000K G2
  Световой поток: 54600
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;68445;Срок производства не более 10-14 дней;;;1436063;Эконекс;РФ
131;Светильник Econex SkyX 360 D60 5000K G2 AN;"Светильник Econex SkyX 360 D60 5000K G2 AN
  Световой поток: 54600
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;64837;Срок производства не более 10-14 дней;;;1436065;Эконекс;РФ
132;Светильник Econex SkyX 360 D23 5000K G2 AN;"Светильник Econex SkyX 360 D23 5000K G2 AN
  Световой поток: 46800
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;81438;Срок производства не более 10-14 дней;;;1436066;Эконекс;РФ
133;Светильник Econex SkyX 360 D25 5000K G2 AN;"Светильник Econex SkyX 360 D25 5000K G2 AN
  Световой поток: 48800
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;66941;Срок производства не более 10-14 дней;;;1436069;Эконекс;РФ
134;Светильник Econex SkyX 360 A 5000K G2 AN;"Светильник Econex SkyX 360 A 5000K G2 AN
  Световой поток: 54600
  Мощность: 342Вт
  Срок: 21 дней";Серия SkyX G2;72122;Срок производства не более 10-14 дней;;;1436073;Эконекс;РФ
135;Светильник Econex SkyX 480 D90 5000K G2;"Светильник Econex SkyX 480 D90 5000K G2
  Световой поток: 72800
  Мощность: 456Вт
  Срок: 21 дней";Серия SkyX G2;87134;Срок производства не более 10-14 дней;;;1448051;Эконекс;РФ
136;Светильник Econex SkyX 480 D60 5000K G2;"Светильник Econex SkyX 480 D60 5000K G2
  Световой поток: 72800
  Мощность: 456Вт
  Срок: 21 дней";Серия SkyX G2;87134;Срок производства не более 10-14 дней;;;1448055;Эконекс;РФ
137;Светильник Econex SkyX 480 D23 5000K G2;"Светильник Econex SkyX 480 D23 5000K G2
  Световой поток: 62300
  Мощность: 456Вт
  Срок: 21 дней";Серия SkyX G2;102750;Срок производства не более 10-14 дней;;;1448056;Эконекс;РФ
138;Светильник Econex SkyX 480 D25 5000K G2;"Светильник Econex SkyX 480 D25 5000K G2
  Световой поток: 65000
  Мощность: 456Вт
  Срок: 21 дней";Серия SkyX G2;89228;Срок производства не более 10-14 дней;;;1448059;Эконекс;РФ
